original_id,date,titulaire-soutien,target_label,split,LOF_Score,is_statistical_outlier
EL192_L_1993_03_045_01_1_PF_08,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6480157,False
EL190_L_1993_03_022_01_1_PF_03,1993-03-21,Lutte ouvrière,FAR_LEFT,train,1.6474936,False
EL175_L_1988_06_038_06_1_PF_01,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6464664,False
EL196_L_1993_03_078_07_1_PF_03,1993-03-21,Verts,ECO,train,1.644979,False
EL177_L_1988_06_081_03_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6448003,False
EL193_L_1993_03_063_05_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.6446825,False
EL177_L_1988_06_078_09_1_PF_06,1988-06-05,Front national,FAR_RIGHT_FN,test,1.6442504,False
EL190_L_1993_03_017_02_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,train,1.64415,False
EL176_L_1988_06_059_10_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,test,1.6431819,False
EL190_L_1993_03_017_04_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.6431558,False
EL193_L_1993_03_059_22_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6430832,False
EL198_L_1993_03_094_11_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6429439,False
EL134_L_1981_06_013_04_1_PF_05,1981-06-14,Front national,FAR_RIGHT_FN,test,1.642382,False
EL192_L_1993_03_049_03_1_PF_05,1993-03-21,Parti socialiste,LEFT_PS,train,1.6418885,False
EL177_L_1988_06_075_13_1_PF_06,1988-06-05,Front national,FAR_RIGHT_FN,test,1.6416659,False
EL177_L_1988_06_094_11_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6412163,False
EL196_L_1993_03_077_08_1_PF_08,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.6406978,False
EL192_L_1993_03_051_03_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6406718,False
EL136_L_1981_06_075_16_1_PF_05,1981-06-14,Parti communiste français,LEFT_PCF,train,1.640524,False
EL198_L_1993_03_093_06_1_PF_01,1993-03-21,Lutte ouvrière,FAR_LEFT,train,1.6403016,False
EL135_L_1981_06_038_07_2_PF_01,1981-06-21,Socialiste,LEFT_PS,train,1.640145,False
EL198_L_1993_03_094_09_2_PF_02,1993-03-28,Parti socialiste;Parti communiste français;Génération écologie;Verts,LEFT_PCF,train,1.6400002,False
EL136_L_1981_06_075_29_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.6394107,False
EL177_L_1988_06_091_04_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.639216,False
EL176_L_1988_06_064_02_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.6392083,False
EL197_L_1993_03_089_02_1_PF_01,1993-03-21,Rassemblement pour la République,RIGHT_RPR,train,1.639112,False
EL198_L_1993_03_093_12_1_PF_16,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,1.6377453,False
EL175_L_1988_06_039_02_1_PF_02,1988-06-05,Jura écologie,ECO,train,1.6367832,False
EL193_L_1993_03_059_23_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.636599,False
EL174_L_1988_06_021_01_1_PF_02,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.6350843,False
EL175_L_1988_06_033_03_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6349823,False
EL198_L_1993_03_092_04_2_PF_01,1993-03-28,Parti communiste français,LEFT_PCF,train,1.634386,False
EL135_L_1981_06_039_02_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,test,1.6321912,False
EL175_L_1988_06_054_07_1_PF_01,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6319343,False
EL197_L_1993_03_091_06_2_PF_01,1993-03-28,Parti socialiste;Mouvement des radicaux de gauche;Parti communiste français;Mouvement des réformateurs,LEFT_PCF,train,1.6316804,False
EL192_L_1993_03_046_02_1_PF_08,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6312358,False
EL174_L_1988_06_002_01_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,1.630709,False
EL176_L_1988_06_069_09_2_PF_01,1988-06-12,Union pour la démocratie française,RIGHT_UDF,train,1.6306604,False
EL193_L_1993_03_061_01_1_PF_06,1993-03-21,Verts;Génération écologie,ECO,train,1.6300963,False
EL175_L_1988_06_033_07_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6282381,False
EL189_L_1993_03_006_04_1_PF_01,1993-03-21,Ligue communiste révolutionnaire,FAR_LEFT,train,1.6256939,False
EL192_L_1993_03_052_02_2_PF_02,1993-03-28,Union pour la démocratie française,RIGHT_UDF,test,1.624844,False
EL177_L_1988_06_094_06_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,test,1.6235118,False
EL174_L_1988_06_012_03_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6229303,False
EL176_L_1988_06_059_21_1_PF_03,1988-06-05,Parti socialiste,LEFT_PS,train,1.6226767,False
EL191_L_1993_03_039_03_2_PF_02,1993-03-28,Génération écologie;Verts,ECO,train,1.622639,False
EL192_L_1993_03_058_02_1_PF_05,1993-03-21,Parti communiste français,LEFT_PCF,test,1.6192578,False
EL190_L_1993_03_022_02_2_PF_02,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,test,1.6191524,False
EL189_L_1993_03_006_08_1_PF_05,1993-03-21,Parti communiste français,LEFT_PCF,test,1.6174679,False
EL135_L_1981_06_049_04_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.6173394,False
EL191_L_1993_03_039_01_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6173121,False
EL175_L_1988_06_031_08_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6156754,False
EL135_L_1981_06_062_07_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.6155245,False
EL189_L_1993_03_013_12_2_PF_01,1993-03-28,Front national,FAR_RIGHT_FN,test,1.6151692,False
EL197_L_1993_03_083_05_1_PF_04,1993-03-21,Parti communiste français,LEFT_PCF,test,1.6139494,False
EL175_L_1988_06_029_06_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6120839,False
EL177_L_1988_06_095_08_2_PF_01,1988-06-12,Parti socialiste,LEFT_PS,train,1.6115377,False
EL174_L_1988_06_006_06_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6109803,False
EL175_L_1988_06_042_02_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,1.6108829,False
EL190_L_1993_03_019_03_1_PF_04,1993-03-21,Verts;Génération écologie,ECO,test,1.6106853,False
EL176_L_1988_06_064_03_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,test,1.6102891,False
EL191_L_1993_03_041_03_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6102207,False
EL192_L_1993_03_057_07_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,1.6091163,False
EL192_L_1993_03_044_01_1_PF_10,1993-03-21,Front national,FAR_RIGHT_FN,test,1.6089991,False
EL177_L_1988_06_076_05_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6089942,False
EL176_L_1988_06_074_03_1_PF_03,1988-06-05,Rassemblement pour la République;Centre national des indépendants et paysans,RIGHT_RPR,test,1.6072228,False
EL176_L_1988_06_062_11_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.606752,False
EL176_L_1988_06_065_03_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.606649,False
EL177_L_1988_06_085_05_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6064023,False
EL192_L_1993_03_057_03_1_PF_04,1993-03-21,Parti communiste français,LEFT_PCF,test,1.6059604,False
EL175_L_1988_06_035_02_1_PF_03,1988-06-05,Verts,ECO,train,1.6054039,False
EL192_L_1993_03_054_05_1_PF_10,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux;Union nationale écologiste;Parti pour la défense des animaux;Mouvement universaliste,ECO,train,1.6036925,False
EL134_L_1981_06_012_01_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.6036009,False
EL176_L_1988_06_066_01_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6026478,False
EL175_L_1988_06_047_02_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.6020179,False
EL137_L_1981_06_971_03_2_PF_01,1981-06-21,Union pour la démocratie française,RIGHT_UDF,train,1.6001228,False
EL194_L_1993_03_069_01_1_PF_09,1993-03-21,Front national,FAR_RIGHT_FN,train,1.5998685,False
EL194_L_1993_03_069_03_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,test,1.5995176,False
EL135_L_1981_06_065_01_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,test,1.5992922,False
EL198_L_1993_03_092_03_1_PF_02,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.5988559,False
EL192_L_1993_03_057_07_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,1.5988145,False
EL191_L_1993_03_042_07_1_PF_01,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.5983388,False
EL174_L_1988_06_018_01_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5982178,False
EL198_L_1993_03_094_09_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.5976028,False
EL198_L_1993_03_094_04_1_PF_06,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5968791,False
EL198_L_1993_03_094_10_1_PF_06,1993-03-21,Verts;Génération écologie,ECO,train,1.5945859,False
EL197_L_1993_03_083_07_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5938524,False
EL195_L_1993_03_072_04_1_PF_05,1993-03-21,Parti communiste français,LEFT_PCF,train,1.591842,False
EL134_L_1981_06_019_02_1_PF_03,1981-06-14,écologiste,ECO,train,1.5915369,False
EL135_L_1981_06_059_11_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,1.5910178,False
EL176_L_1988_06_059_01_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5905967,False
EL135_L_1981_06_059_14_1_PF_04,1981-06-14,Union pour la démocratie française;Centre des démocrates sociaux,RIGHT_UDF,train,1.5887561,False
EL135_L_1981_06_057_07_1_PF_04,1981-06-14,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UNM,train,1.5883616,False
EL195_L_1993_03_074_05_1_PF_07,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5879986,False
EL189_L_1993_03_014_04_1_PF_05,1993-03-21,Parti socialiste,LEFT_PS,train,1.5869356,False
EL177_L_1988_06_078_01_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5864773,False
EL189_L_1993_03_007_01_1_PF_08,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,1.5858659,False
EL177_L_1988_06_083_05_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5852038,False
EL191_L_1993_03_043_02_1_PF_06,1993-03-21,Front national,FAR_RIGHT_FN,test,1.5851661,False
EL137_L_1981_06_087_02_2_PF_02,1981-06-21,Rassemblement pour la République,RIGHT_RPR,train,1.5849189,False
EL177_L_1988_06_076_11_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5839009,False
EL136_L_1981_06_069_06_1_PF_06,1981-06-14,Parti socialiste,LEFT_PS,train,1.5837233,False
EL196_L_1993_03_078_11_1_PF_04,1993-03-21,Parti communiste français,LEFT_PCF,train,1.583382,False
EL193_L_1993_03_060_03_1_PF_06,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.5831811,False
EL174_L_1988_06_022_01_1_PF_05,1988-06-05,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants et paysans;non inscrits,RIGHT_URC,train,1.5822192,False
EL193_L_1993_03_059_20_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,test,1.5816994,False
EL175_L_1988_06_040_03_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.5813594,False
EL197_L_1993_03_091_01_1_PF_12,1993-03-21,Ecologie les Verts;Génération écologie,ECO,train,1.5810031,False
EL174_L_1988_06_010_03_1_PF_05,1988-06-05,socialistes,LEFT_PS,test,1.580735,False
EL174_L_1988_06_010_02_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5806229,False
EL135_L_1981_06_060_01_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.5791538,False
EL198_L_1993_03_094_11_1_PF_04,1993-03-21,Parti socialiste,LEFT_PS,train,1.5787781,False
EL135_L_1981_06_045_01_1_PF_04,1981-06-14,Parti communiste français,LEFT_PCF,train,1.5779688,False
EL174_L_1988_06_021_05_2_PF_02,1988-06-12,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.5778798,False
EL189_L_1993_03_014_01_2_PF_01,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.5767211,False
EL134_L_1981_06_033_05_1_PF_04,1981-06-14,Ligue communiste révolutionnaire,FAR_LEFT,train,1.5763828,False
EL190_L_1993_03_029_02_1_PF_01,1993-03-21,Solidarité écologie gauche alternative,ECO,train,1.5761487,False
EL192_L_1993_03_058_03_2_PF_02,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.5760547,False
EL176_L_1988_06_072_03_1_PF_02,1988-06-05,Parti communiste français,LEFT_PCF,train,1.5740708,False
EL176_L_1988_06_069_13_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,test,1.5727305,False
EL198_L_1993_03_093_12_1_PF_04,1993-03-21,Parti socialiste,LEFT_PS,train,1.5724092,False
EL192_L_1993_03_057_04_1_PF_03,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.5724012,False
EL191_L_1993_03_034_05_2_PF_02,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,test,1.5723199,False
EL174_L_1988_06_027_04_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5720745,False
EL192_L_1993_03_057_06_1_PF_08,1993-03-21,Ligue socialiste des travailleurs,LEFT_PS,train,1.5719011,False
EL198_L_1993_03_095_01_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5696791,False
EL176_L_1988_06_071_04_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.5690886,False
EL191_L_1993_03_037_04_1_PF_04,1993-03-21,socialistes,LEFT_PS,test,1.5690864,False
EL175_L_1988_06_029_07_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,test,1.5685277,False
EL177_L_1988_06_076_09_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5684657,False
EL135_L_1981_06_066_02_2_PF_02,1981-06-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UNM,test,1.5664409,False
EL189_L_1993_03_013_08_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5658232,False
EL175_L_1988_06_044_02_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5656896,False
EL192_L_1993_03_053_01_1_PF_02,1993-03-21,Parti socialiste,LEFT_PS,train,1.565562,False
EL192_L_1993_03_048_02_1_PF_02,1993-03-21,Parti socialiste,LEFT_PS,train,1.5653732,False
EL177_L_1988_06_093_07_2_PF_02,1988-06-12,Centre national des indépendants et paysans;Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.5640626,False
EL177_L_1988_06_083_02_2_PF_02,1988-06-12,Parti socialiste,LEFT_PS,train,1.5638293,False
EL195_L_1993_03_075_19_1_PF_13,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,test,1.563785,False
EL177_L_1988_06_088_04_2_PF_01,1988-06-12,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,test,1.5637838,False
EL191_L_1993_03_034_04_1_PF_06,1993-03-21,Génération écologie;Verts,ECO,train,1.5637189,False
EL135_L_1981_06_062_03_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,test,1.5633864,False
EL136_L_1981_06_069_12_1_PF_01,1981-06-14,Parti socialiste,LEFT_PS,test,1.5633076,False
EL135_L_1981_06_063_04_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,train,1.5631107,False
EL196_L_1993_03_079_02_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,test,1.5625107,False
EL192_L_1993_03_056_04_1_PF_04,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.5622528,False
EL190_L_1993_03_029_05_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5619508,False
EL198_L_1993_03_095_08_1_PF_01,1993-03-21,Union pour la démocratie française,RIGHT_UDF,train,1.5616422,False
EL194_L_1993_03_066_03_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5613563,False
EL135_L_1981_06_059_07_2_PF_01,1981-06-21,Parti socialiste,LEFT_PS,test,1.561169,False
EL192_L_1993_03_044_03_2_PF_01,1993-03-28,Parti socialiste,LEFT_PS,train,1.5595075,False
EL191_L_1993_03_042_05_1_PF_04,1993-03-21,Union pour la démocratie française;Parti républicain;Centre des démocrates sociaux;Parti social démocrate;Parti radical,RIGHT_UDF,train,1.5594559,False
EL189_L_1993_03_001_02_1_PF_04,1993-03-21,Verts;Génération écologie,ECO,train,1.5591524,False
EL177_L_1988_06_093_12_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,test,1.559152,False
EL135_L_1981_06_057_02_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,test,1.5585601,False
EL176_L_1988_06_058_01_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5583041,False
EL137_L_1981_06_973_01_1_PF_02,1981-06-14,Parti socialiste guyanais,LEFT_PS,train,1.5582061,False
EL135_L_1981_06_040_02_2_PF_02,1981-06-21,Parti socialiste,LEFT_PS,train,1.5580324,False
EL176_L_1988_06_059_14_1_PF_03,1988-06-05,Parti socialiste,LEFT_PS,train,1.5578791,False
EL191_L_1993_03_033_05_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants,RIGHT_UPF,train,1.5578028,False
EL190_L_1993_03_025_03_2_PF_01,1993-03-28,Parti socialiste,LEFT_PS,train,1.5577023,False
EL177_L_1988_06_093_08_1_PF_01,1988-06-05,Front national,FAR_RIGHT_FN,train,1.557102,False
EL193_L_1993_03_059_01_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants,RIGHT_UPF,train,1.5565783,False
EL195_L_1993_03_074_03_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.5563179,False
EL174_L_1988_06_005_01_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5560194,False
EL191_L_1993_03_033_08_1_PF_08,1993-03-21,Front national,FAR_RIGHT_FN,test,1.5556743,False
EL135_L_1981_06_054_07_1_PF_01,1981-06-14,Rassemblement pour la République,RIGHT_RPR,train,1.5551351,False
EL198_L_1993_03_094_06_1_PF_06,1993-03-21,Verts;Génération écologie,ECO,train,1.5543976,False
EL177_L_1988_06_093_01_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.5540137,False
EL176_L_1988_06_072_02_1_PF_02,1988-06-05,Parti communiste français,LEFT_PCF,train,1.5532384,False
EL177_L_1988_06_093_09_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5521823,False
EL197_L_1993_03_084_03_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,test,1.5520027,False
EL177_L_1988_06_084_03_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5515908,False
EL191_L_1993_03_034_03_1_PF_05,1993-03-21,Union pour la démocratie française;Rassemblement pour la République;Centre national des indépendants;Union du centre;divers droite,RIGHT_UPF,train,1.5511074,False
EL135_L_1981_06_065_02_1_PF_05,1981-06-14,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UNM,train,1.550726,False
EL176_L_1988_06_057_01_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.549977,False
EL174_L_1988_06_006_07_1_PF_01,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5475684,False
EL196_L_1993_03_076_11_2_PF_02,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.5470554,False
EL191_L_1993_03_038_02_2_PF_01,1993-03-28,Parti socialiste;Alliance pour l'écologie et la démocratie;Mouvement des radicaux de gauche;Alternative rouge et verte;Mouvement national de lutte pour l'Environnement;Mouvement des citoyens;Alternative démocratie socialisme;Refondations;Parti communiste français,LEFT_PCF,train,1.5467827,False
EL176_L_1988_06_069_11_1_PF_04,1988-06-05,Union pour la démocratie française;Rassemblement pour la République,RIGHT_URC,test,1.5467249,False
EL135_L_1981_06_059_05_1_PF_01,1981-06-14,Parti socialiste,LEFT_PS,train,1.5461838,False
EL174_L_1988_06_008_02_2_PF_01,1988-06-12,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants et paysans,RIGHT_URC,test,1.545802,False
EL190_L_1993_03_022_01_1_PF_08,1993-03-21,Parti communiste français,LEFT_PCF,train,1.5455837,False
EL189_L_1993_03_013_05_1_PF_08,1993-03-21,Ligue communiste révolutionnaire,FAR_LEFT,train,1.5454636,False
EL175_L_1988_06_050_02_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.5452672,False
EL137_L_1981_06_078_01_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.5445809,False
EL189_L_1993_03_013_01_1_PF_03,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.5445288,False
